location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours
BETMEU1,Brussels-Capital Region,BE,pm25,12.45,2019-05-23 10:00:00+00:00,µg/m³,EEA Belgium,50.8951,4.392718,1.0
BELSZ02,Vlaams-Brabant,BE,no2,31.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.91302,4.512184,1.0
BELSZ02,Vlaams-Brabant,BE,pm10,13.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.91302,4.512184,1.0
BELSZ02,Vlaams-Brabant,BE,pm25,5.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.91302,4.512184,1.0
BELSZ01,Vlaams-Brabant,BE,no2,28.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.914577,4.5041833,1.0
BELSZ01,Vlaams-Brabant,BE,pm25,6.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.914577,4.5041833,1.0
BELOB02,West-Vlaanderen,BE,pm10,21.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.91495,3.3762116,1.0
BELOB02,West-Vlaanderen,BE,pm25,11.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.91495,3.3762116,1.0
BELOB01,West-Vlaanderen,BE,pm10,23.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.91723,3.3073857,1.0
BELOB01,West-Vlaanderen,BE,pm25,12.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.91723,3.3073857,1.0
BETE008,Vlaams-Brabant,BE,no2,59.0,2019-05-23 05:00:00+00:00,µg/m³,EEA Belgium,50.926094,4.39592,1.0
BELGK06,Limburg,BE,pm10,38.7,2019-01-31 08:00:00+00:00,µg/m³,EEA Belgium,50.92789,5.47062,1.0
BELGK06,Limburg,BE,pm25,25.0,2019-01-31 08:00:00+00:00,µg/m³,EEA Belgium,50.92789,5.47062,1.0
40GK09 - GENK,Flanders,BE,no2,46.0,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,50.93463,5.4927883,1.0
40GK09 - GENK,Flanders,BE,so2,3.0,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,50.93463,5.4927883,1.0
42N045 - HASSELT,Flanders,BE,no2,49.5,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,50.939713,5.3683786,1.0
42N045 - HASSELT,Flanders,BE,o3,2.5,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,50.939713,5.3683786,1.0
42N045 - HASSELT,Flanders,BE,pm10,38.7,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,50.939713,5.3683786,1.0
42N045 - HASSELT,Flanders,BE,pm25,25.0,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,50.939713,5.3683786,1.0
42N045 - HASSELT,Flanders,BE,so2,1.0,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,50.939713,5.3683786,1.0
BETR020,Vlaams-Brabant,BE,co,0.235,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.941387,4.436721,1.0
BETR020,Vlaams-Brabant,BE,no2,66.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.941387,4.436721,1.0
BETR020,Vlaams-Brabant,BE,pm10,19.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.941387,4.436721,1.0
BETR020,Vlaams-Brabant,BE,pm25,7.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.941387,4.436721,1.0
BETR020,Vlaams-Brabant,BE,so2,1.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.941387,4.436721,1.0
BETM705,West-Vlaanderen,BE,no2,26.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.94536,3.1524017,1.0
BETM705,West-Vlaanderen,BE,o3,40.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.94536,3.1524017,1.0
BETM705,West-Vlaanderen,BE,pm10,23.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.94536,3.1524017,1.0
BETM705,West-Vlaanderen,BE,pm25,11.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.94536,3.1524017,1.0
BELRL01,West-Vlaanderen,BE,pm10,21.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.95318,3.1211555,1.0
BELRL01,West-Vlaanderen,BE,pm25,10.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.95318,3.1211555,1.0
BETE009,Vlaams-Brabant,BE,no2,39.5,2019-05-23 02:00:00+00:00,µg/m³,EEA Belgium,50.954918,4.435417,1.0
BETN035,Vlaams-Brabant,BE,no2,12.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.977543,4.837618,1.0
BETN035,Vlaams-Brabant,BE,o3,69.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.977543,4.837618,1.0
BETN035,Vlaams-Brabant,BE,pm10,18.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.977543,4.837618,1.0
BETN035,Vlaams-Brabant,BE,pm25,8.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.977543,4.837618,1.0
BETN035,Vlaams-Brabant,BE,so2,1.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,50.977543,4.837618,1.0
42R841 - MECHELEN,Flanders,BE,no2,44.5,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,51.002525,4.4693213,1.0
42R841 - MECHELEN,Flanders,BE,o3,3.0,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,51.002525,4.4693213,1.0
42R841 - MECHELEN,Flanders,BE,pm10,30.7,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,51.002525,4.4693213,1.0
42R841 - MECHELEN,Flanders,BE,pm25,24.5,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,51.002525,4.4693213,1.0
44N029 - HOUTEM,Flanders,BE,no2,4.0,2017-07-20 22:00:00+00:00,µg/m³,EEA Belgium,51.01628,2.5823228,1.0
44N029 - HOUTEM,Flanders,BE,o3,53.0,2017-07-20 22:00:00+00:00,µg/m³,EEA Belgium,51.01628,2.5823228,1.0
44N029 - HOUTEM,Flanders,BE,pm10,13.2,2017-07-20 22:00:00+00:00,µg/m³,EEA Belgium,51.01628,2.5823228,1.0
44N029 - HOUTEM,Flanders,BE,pm25,5.5,2017-07-20 22:00:00+00:00,µg/m³,EEA Belgium,51.01628,2.5823228,1.0
44N029 - HOUTEM,Flanders,BE,so2,0.0,2017-07-20 22:00:00+00:00,µg/m³,EEA Belgium,51.01628,2.5823228,1.0
BETN029,West-Vlaanderen,BE,no2,12.5,2019-05-22 01:00:00+00:00,µg/m³,EEA Belgium,51.01628,2.582323,1.0
BETN029,West-Vlaanderen,BE,o3,36.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.01628,2.582323,1.0
BETN029,West-Vlaanderen,BE,pm10,21.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.01628,2.582323,1.0
BETN029,West-Vlaanderen,BE,pm25,10.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.01628,2.582323,1.0
BETN029,West-Vlaanderen,BE,so2,0.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.01628,2.582323,1.0
BETR702,Oost-Vlaanderen,BE,no2,70.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.040688,3.7349715,1.0
BETR702,Oost-Vlaanderen,BE,pm10,18.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.040688,3.7349715,1.0
BETR702,Oost-Vlaanderen,BE,pm25,7.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.040688,3.7349715,1.0
BETR701,Oost-Vlaanderen,BE,co,0.18,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.05833,3.729298,1.0
BETR701,Oost-Vlaanderen,BE,no2,41.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.05833,3.729298,1.0
BETR701,Oost-Vlaanderen,BE,o3,33.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.05833,3.729298,1.0
BETR701,Oost-Vlaanderen,BE,pm10,15.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.05833,3.729298,1.0
BETR701,Oost-Vlaanderen,BE,pm25,6.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.05833,3.729298,1.0
BETR701,Oost-Vlaanderen,BE,so2,0.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.05833,3.729298,1.0
BETR710,Oost-Vlaanderen,BE,no2,19.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.06128,3.7752624,1.0
BETR710,Oost-Vlaanderen,BE,o3,24.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.06128,3.7752624,1.0
BETR710,Oost-Vlaanderen,BE,pm10,16.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.06128,3.7752624,1.0
BETR710,Oost-Vlaanderen,BE,pm25,7.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.06128,3.7752624,1.0
40TS21 - TESSENDERLO,Flanders,BE,so2,2.0,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,51.06571,5.1075363,1.0
BETE716,Oost-Vlaanderen,BE,no2,26.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.066986,3.682813,1.0
BETE814,Limburg,BE,no2,57.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.082188,5.1297183,1.0
BETR721,Oost-Vlaanderen,BE,no2,29.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.08896,3.7161193,1.0
BETR721,Oost-Vlaanderen,BE,so2,1.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.08896,3.7161193,1.0
BETR834,Antwerpen,BE,no2,60.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.092,4.3801036,1.0
BETR834,Antwerpen,BE,pm10,19.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.092,4.3801036,1.0
BETR834,Antwerpen,BE,pm25,8.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.092,4.3801036,1.0
BELLD01,Antwerpen,BE,no2,3.5,2019-01-09 01:00:00+00:00,µg/m³,EEA Belgium,51.109978,5.004864,1.0
BELLD02,Antwerpen,BE,no2,47.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.120384,5.021546,1.0
BETR731,Oost-Vlaanderen,BE,no2,20.0,2019-05-22 01:00:00+00:00,µg/m³,EEA Belgium,51.12469,3.7395043,1.0
BETR731,Oost-Vlaanderen,BE,pm10,22.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.12469,3.7395043,1.0
BETR731,Oost-Vlaanderen,BE,pm25,11.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.12469,3.7395043,1.0
BETR731,Oost-Vlaanderen,BE,so2,1.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.12469,3.7395043,1.0
BETN027,Limburg,BE,no2,7.0,2019-05-22 01:00:00+00:00,µg/m³,EEA Belgium,51.133717,5.6066594,1.0
BETN027,Limburg,BE,o3,14.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.133717,5.6066594,1.0
BETR740,Oost-Vlaanderen,BE,no2,30.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.150135,3.808735,1.0
BETR740,Oost-Vlaanderen,BE,o3,15.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.150135,3.808735,1.0
BETR740,Oost-Vlaanderen,BE,pm10,24.9,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.150135,3.808735,1.0
44R740 - ST.KRUIS-WI,Flanders,BE,no2,12.5,2017-07-20 22:00:00+00:00,µg/m³,EEA Belgium,51.150135,3.8087354,1.0
44R740 - ST.KRUIS-WI,Flanders,BE,o3,45.5,2017-07-20 22:00:00+00:00,µg/m³,EEA Belgium,51.150135,3.8087354,1.0
44R740 - ST.KRUIS-WI,Flanders,BE,pm10,16.7,2017-07-20 22:00:00+00:00,µg/m³,EEA Belgium,51.150135,3.8087354,1.0
44R740 - ST.KRUIS-WI,Flanders,BE,so2,1.5,2017-01-06 09:00:00+00:00,µg/m³,EEA Belgium,51.150135,3.8087354,1.0
BETM702,Oost-Vlaanderen,BE,no2,57.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.166023,3.7621374,1.0
BELHB23,Antwerpen,BE,no2,45.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.1703,4.341005,1.0
BELHB23,Antwerpen,BE,pm10,17.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.1703,4.341005,1.0
BELHB23,Antwerpen,BE,pm25,7.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.1703,4.341005,1.0
BELHB23,Antwerpen,BE,so2,2.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.1703,4.341005,1.0
BETE704,Oost-Vlaanderen,BE,no2,24.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.1761,3.8699281,1.0
BETR817,Antwerpen,BE,no2,55.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.17713,4.4179487,1.0
BETR817,Antwerpen,BE,pm10,13.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.17713,4.4179487,1.0
BETR817,Antwerpen,BE,pm25,6.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.17713,4.4179487,1.0
BETE703,Oost-Vlaanderen,BE,no2,34.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.190315,3.6872957,1.0
BELWZ02,Antwerpen,BE,so2,0.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.1928,5.2215343,1.0
BETR750,Oost-Vlaanderen,BE,co,0.21,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.196064,3.82292,1.0
BETR750,Oost-Vlaanderen,BE,no2,26.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.196064,3.82292,1.0
BETR750,Oost-Vlaanderen,BE,pm10,24.21875,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.196064,3.82292,1.0
BETR750,Oost-Vlaanderen,BE,pm25,10.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.196064,3.82292,1.0
BETR750,Oost-Vlaanderen,BE,so2,1.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.196064,3.82292,1.0
BETR805,Antwerpen,BE,no2,55.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.20823,4.4215593,1.0
BETR805,Antwerpen,BE,pm10,17.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.20823,4.4215593,1.0
BETR805,Antwerpen,BE,pm25,7.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.20823,4.4215593,1.0
BETR802,Antwerpen,BE,co,0.19,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.20952,4.4317923,1.0
BETR802,Antwerpen,BE,no2,62.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.20952,4.4317923,1.0
BETR802,Antwerpen,BE,pm10,19.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.20952,4.4317923,1.0
BETR802,Antwerpen,BE,pm25,8.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.20952,4.4317923,1.0
BETR801,Antwerpen,BE,no2,60.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.209663,4.431821,1.0
BETR801,Antwerpen,BE,o3,16.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.209663,4.431821,1.0
BETR801,Antwerpen,BE,pm10,17.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.209663,4.431821,1.0
BETR801,Antwerpen,BE,pm25,7.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.209663,4.431821,1.0
BETR801,Antwerpen,BE,so2,1.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.209663,4.431821,1.0
BETR815,Antwerpen,BE,no2,11.5,2018-01-04 03:00:00+00:00,µg/m³,EEA Belgium,51.2147,4.3322062,1.0
BETR815,Antwerpen,BE,pm10,38.4,2018-01-04 03:00:00+00:00,µg/m³,EEA Belgium,51.2147,4.3322062,1.0
BETR815,Antwerpen,BE,pm25,19.0,2018-01-04 03:00:00+00:00,µg/m³,EEA Belgium,51.2147,4.3322062,1.0
42R815 - ZWIJNDRECHT,Flanders,BE,so2,1.0,2017-03-06 10:00:00+00:00,µg/m³,EEA Belgium,51.2147,4.3322062,1.0
BETR803,Antwerpen,BE,no2,52.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.22863,4.4284544,1.0
BETR803,Antwerpen,BE,pm10,22.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.22863,4.4284544,1.0
BETR803,Antwerpen,BE,pm25,10.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.22863,4.4284544,1.0
BETN016,Antwerpen,BE,no2,23.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.233654,5.163979,1.0
BETN016,Antwerpen,BE,o3,19.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.233654,5.163979,1.0
BETN016,Antwerpen,BE,pm10,18.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.233654,5.163979,1.0
BETN016,Antwerpen,BE,pm25,9.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.233654,5.163979,1.0
BETN016,Antwerpen,BE,so2,0.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.233654,5.163979,1.0
BELAL01,Antwerpen,BE,pm10,15.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.236195,4.385224,1.0
BELAL01,Antwerpen,BE,pm25,6.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.236195,4.385224,1.0
BETE715,West-Vlaanderen,BE,no2,20.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.245865,3.1749842,1.0
BETR897,Antwerpen,BE,no2,45.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.250107,4.3421044,1.0
BETR897,Antwerpen,BE,so2,1.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.250107,4.3421044,1.0
BETR811,Antwerpen,BE,no2,31.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.2521,4.491362,1.0
BETR811,Antwerpen,BE,o3,3.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.2521,4.491362,1.0
BETR811,Antwerpen,BE,pm10,15.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.2521,4.491362,1.0
BETR811,Antwerpen,BE,pm25,6.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.2521,4.491362,1.0
BELAL03,Oost-Vlaanderen,BE,pm10,23.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.253963,4.2014604,1.0
BELAL03,Oost-Vlaanderen,BE,pm25,10.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.253963,4.2014604,1.0
BETN012,West-Vlaanderen,BE,no2,19.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.254574,3.362536,1.0
BETN012,West-Vlaanderen,BE,o3,54.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.254574,3.362536,1.0
BETN012,West-Vlaanderen,BE,pm10,20.2,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.254574,3.362536,1.0
BETN012,West-Vlaanderen,BE,pm25,10.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.254574,3.362536,1.0
BETR891,Antwerpen,BE,no2,48.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.255806,4.38536,1.0
BETR891,Antwerpen,BE,so2,1.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.255806,4.38536,1.0
BETM802,Antwerpen,BE,no2,56.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.26099,4.424399,1.0
BETM802,Antwerpen,BE,pm10,44.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.26099,4.424399,1.0
BETM802,Antwerpen,BE,pm25,8.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.26099,4.424399,1.0
42M802 - ANTWERPEN,Flanders,BE,so2,3.5,2017-03-14 11:00:00+00:00,µg/m³,EEA Belgium,51.26099,4.424399,1.0
BETR892,Oost-Vlaanderen,BE,no2,45.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.26304,4.27889,1.0
BETR892,Oost-Vlaanderen,BE,so2,1.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.26304,4.27889,1.0
BELAL05,Oost-Vlaanderen,BE,pm25,12.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.26312,4.2788897,1.0
BETR822,Antwerpen,BE,no2,78.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.26429,4.34128,1.0
BETR822,Antwerpen,BE,so2,1.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.26429,4.34128,1.0
BETE714,West-Vlaanderen,BE,no2,19.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.278965,3.248624,1.0
40AB01 - ANTWERPEN,Flanders,BE,pm25,10.0,2017-03-07 10:00:00+00:00,µg/m³,EEA Belgium,51.281013,4.329848,1.0
BETR893,Antwerpen,BE,no2,47.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.28138,4.385771,1.0
BETR893,Antwerpen,BE,so2,0.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.28138,4.385771,1.0
BETR894,Antwerpen,BE,no2,28.5,2018-01-18 03:00:00+00:00,µg/m³,EEA Belgium,51.2835,4.349496,1.0
BETR894,Antwerpen,BE,so2,5.5,2018-01-18 03:00:00+00:00,µg/m³,EEA Belgium,51.2835,4.349496,1.0
BELAL04,Oost-Vlaanderen,BE,pm10,43.7,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.29067,4.2933292,1.0
BELAL04,Oost-Vlaanderen,BE,pm25,20.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.29067,4.2933292,1.0
BELSA04,Antwerpen,BE,pm10,16.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.31393,4.403868,1.0
BELSA04,Antwerpen,BE,pm25,10.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.31393,4.403868,1.0
BETR830,Oost-Vlaanderen,BE,no2,77.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.31823,4.262634,1.0
42R830 - DOEL,Flanders,BE,so2,8.0,2017-01-06 10:00:00+00:00,µg/m³,EEA Belgium,51.31823,4.262634,1.0
BETR820,Antwerpen,BE,no2,11.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.320415,4.4448104,1.0
BETR820,Antwerpen,BE,so2,0.5,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.320415,4.4448104,1.0
BELR833,Antwerpen,BE,no2,26.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.32766,4.362261,1.0
40AB02 - BERENDRECHT,Flanders,BE,pm10,39.2,2017-03-13 12:00:00+00:00,µg/m³,EEA Belgium,51.34073,4.3218203,1.0
40AB02 - BERENDRECHT,Flanders,BE,pm25,31.0,2017-03-13 12:00:00+00:00,µg/m³,EEA Belgium,51.34073,4.3218203,1.0
BETR831,Antwerpen,BE,no2,28.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.348797,4.3397098,1.0
BETR831,Antwerpen,BE,o3,11.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.348797,4.3397098,1.0
BETR831,Antwerpen,BE,pm10,10.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.348797,4.3397098,1.0
BETR831,Antwerpen,BE,pm25,6.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.348797,4.3397098,1.0
BETR831,Antwerpen,BE,so2,0.0,2019-05-23 01:00:00+00:00,µg/m³,EEA Belgium,51.348797,4.3397098,1.0
HR0020A,Dubrovacko-neretvanska,HR,no2,18.3,2019-05-23 12:00:00+00:00,µg/m³,EEA Croatia,42.6447,18.122612,1.0
HR0020A,Dubrovacko-neretvanska,HR,o3,74.4,2019-05-17 03:00:00+00:00,µg/m³,EEA Croatia,42.6447,18.122612,1.0
HR0020A,Dubrovacko-neretvanska,HR,pm10,0.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Croatia,42.6447,18.122612,1.0
HR0020A,Dubrovacko-neretvanska,HR,pm25,0.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Croatia,42.6447,18.122612,1.0
HR0018A,Splitsko-dalmatinska,HR,o3,119.8,2019-05-23 12:00:00+00:00,µg/m³,EEA Croatia,43.031334,16.115973,1.0
HR0022A,Splitsko-dalmatinska,HR,no2,31.291,2019-05-23 13:00:00+00:00,µg/m³,EEA Croatia,43.510654,16.44934,1.0
HR0022A,Splitsko-dalmatinska,HR,so2,5.782,2019-05-23 13:00:00+00:00,µg/m³,EEA Croatia,43.510654,16.44934,1.0
HR0023A,Splitsko-dalmatinska,HR,no2,5.699,2019-05-23 13:00:00+00:00,µg/m³,EEA Croatia,43.54812,16.434961,1.0
HR0023A,Splitsko-dalmatinska,HR,so2,5.006,2019-05-23 13:00:00+00:00,µg/m³,EEA Croatia,43.54812,16.434961,1.0
HR0025A,Istarska,HR,no2,0.753,2019-05-22 23:00:00+00:00,µg/m³,EEA Croatia,44.86247,13.816858,1.0
HR0025A,Istarska,HR,o3,66.41,2019-05-23 00:00:00+00:00,µg/m³,EEA Croatia,44.86247,13.816858,1.0
HR0013A,Licko-senjska,HR,pm10,5.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Croatia,44.899334,15.609777,1.0
HR0013A,Licko-senjska,HR,pm25,4.3,2019-05-23 12:00:00+00:00,µg/m³,EEA Croatia,44.899334,15.609777,1.0
HR0013A,Licko-senjska,HR,so2,2.5,2019-05-12 10:00:00+00:00,µg/m³,EEA Croatia,44.899334,15.609777,1.0
HR0010A,Brodsko-posavska,HR,no2,0.7,2019-05-13 09:00:00+00:00,µg/m³,EEA Croatia,45.159473,17.9951,1.0
HR0010A,Brodsko-posavska,HR,o3,64.8,2019-05-23 12:00:00+00:00,µg/m³,EEA Croatia,45.159473,17.9951,1.0
HR0010A,Brodsko-posavska,HR,pm25,7.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Croatia,45.159473,17.9951,1.0
HR0010A,Brodsko-posavska,HR,so2,3.1,2019-05-23 11:00:00+00:00,µg/m³,EEA Croatia,45.159473,17.9951,1.0
HR0015A,Istarska,HR,pm10,14.3,2019-05-23 12:00:00+00:00,µg/m³,EEA Croatia,45.291203,13.749778,1.0
HR0015A,Istarska,HR,pm25,10.3,2019-05-23 12:00:00+00:00,µg/m³,EEA Croatia,45.291203,13.749778,1.0
HR0005A,Primorsko-goranska,HR,co,200.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Croatia,45.320793,14.483511,1.0
